File Name,Author,Institution,Company
2004_Issue2 (2).pdf,[],Others,"['HIGHLIGHTINGRAYTHEON' 'Mission' 'SOFTWARE' 'SYSTEMS' 'AMRAAM' 'CMMI'
 'Capability' 'Engen' 'GregShelton' 'Integrated' 'National' 'Raytheon'
 'RaytheonÕs' 'TMinto' 'donÕt' 'elseÕs' 'monthÕs' 'EDITORÕS' 'HamaSteve'
 'Hewlett-Packard' 'IBM' 'INSIDE' 'LailJay' 'LeeDan' 'NashJohn' 'Quality'
 'REAP' 'Software' 'anProduct' 'thatRaytheon' 'ÒbrandedÓ' 'Mission'
 'Raytheon' 'RaytheonSystems' 'SETN' 'SWTN' 'Software' 'Softwarefeature'
 'Systems' 'TJ' 'TechnologyNetworks' 'andSoftware' 'customersÕ' 'ofMission'
 'DARPA' 'DARPAÕs' 'Defense' 'ECLIPSE' 'ESCHER' 'Embedded'
 'EmbeddedSystems' 'IBM' 'ISIS' 'Institute' 'MDA' 'MDC' 'MoBIES'
 'MoBIESprogram' 'OMG' 'Object' 'RaytheonÕs' 'Software' 'UML' 'Unified'
 'UniversityÕs' 'Vanderbilt' 'customersÕ' 'todayÕs' 'ATR' 'MMICs' 'RF'
 'Raytheon' 'RaytheonRaytheonÕs' 'RaytheonÕs' 'Software' 'Systems' 'TIGs'
 'Technical' 'Technology' 'CognitiveTeams' 'Computer' 'ComputingA'
 'Concepts' 'DARPA' 'Defense' 'DoD' 'EmotionSTMLTM' 'GaryKasparov'
 'Hardware' 'IBMÕs' 'IDS' 'IPTO' 'Interaction' 'IÕm' 'KnowWhat' 'MooreÕs'
 'Perception' 'ReasoningLearning' 'donÕt' 'Army' 'ArmyÕs' 'CDEC' 'CFJO'
 'CFM' 'CJCSÕs' 'CONOPS' 'Century' 'Common' 'Concept' 'Customer'
 'Department' 'DoD' 'Execution' 'JV2020' 'NCO' 'Raytheon' 'Reference'
 'ReferenceArchitectures' 'System' 'WarfighterÓ' 'Air'
 'ArchitecturalPatternÐA' 'BMC2' 'BMC4I' 'CDEC' 'CFM' 'CONOPS' 'CSAF'
 'Century' 'Command' 'CommandantÕs' 'Communications' 'Control' 'DoD'
 'DoDAF' 'Execution' 'Functional' 'Infosphere' 'LOS' 'NCO' 'NCOÕs' 'NLOS'
 'RaytheonÕs' 'Reference' 'Sensors' 'VisionÓ' 'coreReference'
 'interactionsÐAn' 'logisticsÐContains' 'servicesÕ' 'stateÐA' 'ÒFuture'
 'ACM' 'ApplicationsTechnology' 'DAML' 'DARPA' 'DTIC' 'Defense'
 'Extensible' 'HTML' 'MOD' 'MetadataÐ' 'PeaceÓ' 'RDF' 'Raytheon' 'SME'
 'SMEs' 'Semantic' 'Technology' 'UK' 'WorldWide' 'XML' 'fromÓ' 'ofÒ' 'ÒWar'
 'Òdisjoint' 'Òsubclass' 'Advanced' 'ApplicationÐ' 'BS' 'COP' 'CROP'
 'Common' 'Computer' 'DARPA' 'IAW' 'Information' 'Methodist' 'NCO'
 'National' 'PhD' 'Process' 'Raytheon.He' 'Reference' 'SMU' 'TI' 'Texas'
 'The' 'UCLA' 'consumerÕs' 'Defense' 'Department' 'DoDAF'
 'ExecutionActivities' 'Integrated' 'MSI' 'Mission' 'MissionSystem' 'REAP'
 'Raytheon' 'SoS' 'Systems' 'Technical' 'leverageMission' 'ÒislandÓ'
 'AP233' 'Analysis' 'Architecture' 'CORE' 'Centric' 'CoCoMo' 'Colored'
 'Cost' 'DD' 'DoDAF' 'FMECAAsent' 'Foresight' 'Function' 'Holistic' 'MIAA'
 'MSI' 'Missile' 'NetCentric' 'NettedWeapons' 'PerformanceAnalysis'
 'Popkin' 'Ptech' 'REAP' 'RoseSysML' 'SETN' 'SoS' 'StateMate' 'SysML'
 'System' 'Systems' 'TIG' 'UML' 'XMI' 'systemÕs' 'ADVANCED' 'AP233' 'Army'
 'CALCE' 'CTQs' 'CasesUse' 'Cockpit' 'Complex' 'Computer'
 'CriticalParameterManagement' 'Customer' 'DFSS' 'DOORS' 'DXL'
 'Effectiveness' 'Electronic' 'EngineeringRaytheon' 'EstimatesMatLAB' 'HSI'
 'IPDS' 'KeyCALCEPWAExcel' 'Methods' 'Mission' 'Parameters' 'Quality' 'RUP'
 'Rational' 'Raytheon' 'RaytheonÕs' 'ResultsRequisite' 'SHARP' 'SPAR' 'SSC'
 'Six' 'SoS' 'SysML' 'System' 'Test' 'University' 'Verification'
 'enduserÕs' 'ofDesign' 'usingUse' 'ÒUse' 'Advanced' 'ArmyÕs' 'CALCE'
 'Customer' 'DD' 'DOORS' 'DSIÕs' 'ExecutionVerification' 'Line'
 'Mechanical' 'Missile' 'ProfileBob' 'Raytheon' 'RaytheonÕs' 'Requirements'
 'SAS' 'Six' 'SoS' 'SolutionÕs' 'Specialty' 'UCLA.He' 'USC' 'University'
 'VP' 'Verification' 'capturingVoice' 'eXpress' 'eXpressÕs'
 'parametersHouse' 'systemÕs' 'trackingCYQs' 'CTB' 'Command' 'Common'
 'Comms' 'Communications' 'Control' 'DoD' 'Elements' 'FireControl'
 'Intelligence' 'SA' 'System' 'Warfighter' 'asystemÕs' 'complexSystem'
 'theSystem' 'warfighterÕs' 'Òthe' 'Architecture' 'Businesses' 'CO'
 'ChiefEngineer' 'Comets' 'DOD' 'DoD' 'DoDAF'
 'DreanPrincipalEngineeringFellow' 'Enterprise' 'GIG' 'Galileo' 'Global'
 'Hughes' 'Industry' 'Information' 'Intelligence' 'Interest'
 'Interoperability' 'IÕve' 'JTA' 'JV2020' 'LSI' 'Lead' 'NASA' 'NCAII'
 'NCES' 'NCOW' 'NPOESS' 'Netted' 'Open' 'REAP' 'RMs' 'Raytheon'
 'RaytheonÕs' 'SMEs' 'System' 'TIG' 'TOGAF' 'Technical' 'Technology'
 'cureÓ' 'gettingHughes' 'ofGovernment' 'todayÕs' 'ÒIÕm' 'Carstenwell'
 'Cooper' 'DD' 'HCI' 'HCIfor' 'Human' 'IÕve' 'Missile' 'RaytheonÕs' 'THAAD'
 'Task' 'businessÕ' 'companyÕsranks' 'elseÕs' 'heÕs' 'thatÕs' 'wasnÕt'
 'ÒIt' 'ÒThe' 'ÒvisionÓ' 'ÓCarsten' 'CaseTechnical' 'DARPAÕs' 'DD' 'Design'
 'ELOC' 'Equivalent' 'HCI' 'HumanFactors' 'Joint' 'KnowledgeManagement'
 'NASA' 'Raytheon' 'RaytheonArchitectures' 'Systems' 'SystemsIntegration'
 'THAAD' 'Workstation' 'masterÉ' 'userÕs' 'ÒspaghettiÓcode' 'ADM' 'ATAM'
 'Architecture' 'BAE' 'Business' 'Defense' 'DoD' 'DoDAF' 'DoDEnterprise'
 'EAM' 'Enterprise' 'FEAC' 'Federal' 'General' 'GroupArchitecture' 'IBM'
 'IPDS' 'ISAAC' 'IntegratedProduct' 'Management' 'Open' 'OpenWings'
 'PresidentÕs' 'REAP' 'Raytheon' 'RaytheonÕs' 'Software' 'TOGAF' 'TOGAFÕs'
 'Technology' 'customersÕ' 'ATAMSM' 'Businesses' 'DefenseArchitecture'
 'DoDAF' 'FEA' 'FEAC' 'Federal' 'GoalThe' 'GroupArchitecture' 'IDEF' 'IPDS'
 'Open' 'Product' 'REAP' 'REAPis' 'RaytheonÕs' 'SEI' 'SummaryThe' 'TOGAF'
 'UML' 'customerÕs' 'developmentAdditional' 'tomersÕ' 'withinIndustry'
 'ÒframeworksÓ' 'AssessmentRaytheon' 'Federation' 'GSS' 'HLA' 'High' 'ICDs'
 'LOC' 'OneSAF' 'Raytheon' 'SBA' 'SIL' 'SILs' 'Systems' 'integrationÓ'
 'theSIL' 'AExtreme' 'Application' 'Computer' 'ComputerEngineers' 'Defense'
 'Development' 'Disruptive' 'DisruptiveTechnology' 'Education' 'HW' 'Human'
 'IDS' 'Integrated' 'IÕm' 'OJT' 'Order' 'RAD' 'SW' 'Sensor' 'Software'
 'Technology' 'UI' 'WhatÕs' 'aboutExtreme' 'mastersÕ' 'todayÕs'
 'tomorrowÕs' 'usersÕ' 'ÒilitiesÓ' 'ATAM' 'Architecture' 'CMMI' 'DoD'
 'Level' 'MSI' 'Network' 'REAP' 'RaytheonEnterprise' 'RaytheonÕs' 'SBAs'
 'SETDP' 'SW' 'System' 'TOGAF' 'Technology' 'ToolsÑ' 'VAN' 'andMission'
 'customersÕ' 'customerÕs' 'foolÕs' 'nationÕs' 'todayÕs' 'tomorrowÕs'
 'ÒMSI' 'CAIV' 'CPM' 'CRITICAL' 'CUSTOMER' 'Cognition' 'Cost' 'DFMA' 'DFSS'
 'DFSSare' 'DTC' 'Department' 'IDS' 'IPDS' 'Integrated' 'KPC' 'KPCs' 'KPP'
 'KPPs' 'Key' 'LCC' 'PARAMETERS' 'Parameters' 'Process' 'Product' 'QFD'
 'SIGMA' 'SixSigma' 'THE' 'causesÓ' 'customerÕs' 'ÒA' 'ÒCPM' 'Òroot'
 'Airborne' 'DD' 'Devlin' 'Disciplined' 'Fall' 'IBM' 'IBMÕs' 'ITmarket'
 'Integrated' 'Intermittent' 'Joint' 'Navy' 'Raytheon' 'RaytheonÕs' 'SE'
 'SWorganizations' 'Simulation' 'Software' 'SystemsEngineering' 'ToolsÓRob'
 'Use' 'Yann' 'andJoseph' 'jointSystems' 'laudingRaytheon' 'ACM' 'ASTOR'
 'CMM' 'CMMI' 'CapabilityMaturity' 'Command' 'Control' 'DD' 'EPG' 'EPLRS'
 'Experimental' 'Fullerton' 'IntegratedCommunication' 'JimKashiwada' 'NCS'
 'Raytheon' 'RaytheonÕs' 'SAS' 'SCAMPI' 'STARS' 'Software' 'VATCAS' 'WAAS'
 'WideArea' 'ofNetwork' 'organizationÕs' 'Belisle' 'CMMI' 'Church' 'Clark'
 'DE' 'Deployment' 'Engineering' 'EngineeringProcess' 'IDPS' 'IDS' 'IIS'
 'IPDS' 'Information' 'Integrated' 'Intelligence' 'Novemberrelease' 'PAL'
 'PALÓ' 'Process' 'RECP' 'RayPAL' 'Raytheon' 'RaytheonÕs' 'Sean'
 'Undesirable' 'Warner' 'aSix' 'sitesÕ' 'ÒIPDS' 'Competitive' 'Concorde'
 'Digital' 'Donald' 'Emerging' 'FCS' 'INFORMATIONSYSTEMSSolomon'
 'INTEGRATED' 'NETWORKCENTRICSYSTEMSJohn' 'National' 'ORION' 'Optimization'
 'Orbital' 'RF' 'RaytheonÕs' 'SPACEAND' 'Sensor' 'Space' 'TECHNOLOGYAWARD'
 'Technology' 'UdvarÐHazy' 'brothersÕ' 'COTS' 'Capability' 'ContractÕs'
 'DOORS' 'IPDS' 'Integrated' 'Interest' 'Kinetic' 'MAP' 'MDA' 'MSIanalysis'
 'MSImethods' 'Missile' 'MissileDefense' 'Mission' 'NASA' 'Raytheon' 'Six'
 'SoS' 'SummaryRaytheon' 'Systems' 'Verification' 'ALAN' 'BARTELD' 'BRAR'
 'CHUNGTE' 'CTS' 'DELBERT' 'DELCHECCOLOJOHN' 'DOUGLAS' 'EDWARD' 'ESAEDWARD'
 'FRANCIS' 'FRAZIER' 'GOLDSMITH' 'GORDON' 'HAMPTON' 'HOYOUNG' 'JAR'
 'JOSEPH' 'LIPPERT' 'MEMS' 'MICHAEL' 'PYONG' 'REES' 'RICHARD' 'RITCHEY'
 'ROBIN' 'RUSSELL' 'STENTON' 'WOODINGTON' 'ZHIMIN' 'antennaDAVID'
 'antennasYUCHOI' 'cavityLLOYD' 'characterizationMICHAEL' 'circuitEUGENE'
 'classifierMICHAEL' 'controlKENNETH' 'converterWILLIAM' 'coverageMICHELLE'
 'deviceLARRY' 'distributionJOHN' 'focusMICHAEL' 'formingAtRaytheon'
 'lightBERINDER' 'methodBRIAN' 'methodGERALD' 'modulatorMICHAEL' 'rackJOHN'
 'radarSTAN' 'sameMICHAEL' 'samplingERIC' 'sensitivityROBERT'
 'shiftersTAHIR' 'structureTERRY' 'structuresROLAND' 'systemKRISHNA'
 'systemMICHAEL' 'systemPAUL' 'techniquesDAVID' 'transistorsALEXANDER'
 'usingCHUNGTE' 'Boston' 'Customer' 'EO' 'EOSTN' 'HRL' 'HouseTucson'
 'PAPERS' 'RF' 'RFSTN' 'RFsystems' 'Raytheon' 'Seventh' 'Sixth'
 'SymposiumÐ' 'TIGS' 'Technology' 'TexasFuture']"
EDEL- Top Picks – Must Stocks in the portfolio.pdf,[],Edel Invest Research Edelweiss Ideas,"['Confidential' 'Private' 'Amara Raja Batteries Ltd' 'Bajaj Finance Ltd'
 'ICICI Bank Ltd' 'KPIT Cummins Ltd' 'Maruti Suzuki India Ltd' 'Wipro Ltd'
 'Zee Entertainment Enterprises Ltd' 'Confidential' 'FY14E' 'ICICI' 'INR'
 'ITC' 'KPIT' 'NM' 'ROE' 'Confidential Alembic Pharmaceuticals Ltd'
 'Alembic' 'Anti' 'CAGR' 'CMP' 'EBITDA' 'EPS' 'FIs' 'INR' 'Jan' 'Jul' 'Mar'
 'Nov' 'Oct' 'ROE' 'SBI' 'ZERO' 'Confidential Amara Raja Batteries Ltd'
 'ARBL' 'AUM' 'Amar' 'CMP' 'Company' 'Confidential' 'EBITDA' 'EPS' 'FIs'
 'HDFC' 'INR' 'Jan' 'Jul' 'Mar' 'Nov' 'Oct' 'ROCE' 'ROE' 'Sundaram' 'UPS'
 'Private Confidential ITC Ltd' 'CMP' 'EBITDA' 'EPS' 'FIs' 'FMCG' 'HDFC'
 'ICICI' 'INR' 'ITC' 'Jan' 'Jul' 'Mar' 'Nov' 'Oct' 'SBI' 'UTI' ""company's""
 'Confidential Bajaj Finance Ltd' 'AUM' 'BFL' 'CAGR' 'CMP' 'DSP' 'EPS'
 'FIs' 'FY11' 'IDFC' 'INR' 'Jan' 'Jul' 'Mar' 'NBFC' 'NPA' 'Nov' 'Oct' 'RoA'
 'RoE' 'Sundaram' 'Confidential ICICI Bank Ltd' 'CAGR' 'CASA' 'CMP' 'EPS'
 'FIs' 'FY11' 'HDFC' 'ICICI' 'INR' 'Jan' 'Jul' 'Mar' 'NIMs' 'NPA' 'Nov'
 'Oct' 'RoA' 'CAGR' 'CMP' 'EBITDA' 'EPS' 'FIs' 'FY11' 'HDFC' 'INR' 'Jan'
 'Jul' 'Mar' 'Nov' 'Oct' 'ROE' 'SBI' 'TB' 'US' 'Business' 'CMP' 'EPS' 'FIs'
 'HDFC' 'ICICI' 'INR' 'IT' 'Jan' 'Jul' 'Mar' 'MindTree' 'Mindtree' 'Nov'
 'Oct' 'RoE' 'Scheme' 'Validation' 'Confidential Maruti Suzuki India Ltd'
 'CMP' 'DSP' 'EBITDA' 'ELSS' 'EPS' 'Equity' 'Ertiga' 'FIs' 'ICICI' 'INR'
 'Jan' 'Jul' 'MSIL' 'Mar' 'Nov' 'Oct' 'ROE' 'CMP' 'DSP' 'EBITDA' 'EPC'
 'EPS' 'Equity' 'FIs' 'HDFC' 'INR' 'Jan' 'Jul' 'Mar' 'Nov' 'Oct' 'UTI'
 'Confidential KPIT Cummins Ltd' 'CMP' 'DSP' 'EBITDA' 'EPS' 'Enterprise'
 'FIs' 'INR' 'Jan' 'Jul' 'KPIT' 'Mar' 'Nov' 'Oct' 'ROE' 'SAP' 'Sundaram'
 'Private Confidential WIPRO Ltd' 'BPO' 'CMP' 'EBITDA' 'EPS' 'Equity' 'FIs'
 'HDFC' 'INR' 'IT' 'Jan' 'Jul' 'Mar' 'Metrics' 'Nov' 'Oct' 'QoQ' 'ROE'
 'Systems' 'TCS' 'UTI' 'WIPRO'
 'Confidential Zee Entertainment Enterprises Ltd' 'CMP' 'DSP' 'EPS'
 'Equity' 'FIs' 'HDFC' 'IDFC' 'INR' 'Jan' 'Jul' 'Mar' 'MediaPro' 'Nov'
 'Oct' 'STAR' 'ZEE' 'INR' 'Jan' 'Jul' 'Mar' 'Nov' 'Oct' 'ABS' 'KPIT'
 'Price CMP Return Pratibha Industries Limited' 'Astral' 'City'
 'Confidential' 'Credit' 'GRUH' 'Guard' 'KPIT' 'MindTree' 'TV18' 'WABCO'
 'Zee' 'BSE' 'Certification' 'Commodities' 'Compliance' 'Confidential'
 'Corporate' 'Edelweiss' 'Exchange' 'FINRA' 'Intellectual' 'MCX' 'Major'
 'NCD' 'NSE' 'No' 'Risk' 'SEBI' 'SEC' 'Tel']"
Anvil17May.pdf,[],Others,"['ˇ' 'ˆ7' 'ˇ8ˆ' 'ˆˇ' 'Others' 'DFCF' 'EEL' 'FY2019E' 'Terminal' 'Total'
 'ˆˇ' 'CB9' 'BC9']"
ECO-STATES-20150331-MOSL-ES-PG024.pdf,[],Others,"['EcoScope' 'Federalism' 'FY12' 'FY16' 'GDP' 'Inter' 'MP' 'Oswal'
 'Research' 'Telengana' 'Total' 'UP' 'Union' 'CST' 'FY09' 'FY15' 'FY20'
 'GST' 'MoUs' 'Central' 'Centre' 'Divisible' 'FY12' 'FY15' 'FY16' 'GDP'
 'MOSL' 'MPLAD' 'NDRF' 'National' 'Total' 'Union' 'Central' 'Commission'
 'FY12' 'GDP' 'MOSL' 'MPLADS' 'UP' 'FY16' 'MOSL' 'MPBengal' 'UPBihar' 'YoY'
 'Administration' 'FY14' 'III' 'INR' 'MOSL' 'YoY' 'Adolescent' 'Atrocities'
 'Bodoland' 'Cattle' 'Central' 'Development' 'Education' 'Educational'
 'FY14' 'Housing' 'IAY' 'ICPS' 'IGMSY' 'Infrastructure' 'Integrated'
 'MGNREGA' 'MPLADS' 'MSDP' 'Machinery' 'Minorities' 'NNM' 'NRLM' 'NSAP'
 'NULM' 'National' 'OBCs' 'PMGSY' 'PYKKA' 'Parliament' 'Post' 'RGKA'
 'RGSEAG' 'RMSA' 'RUSA' 'Rashtriya' 'Rural' 'SC' 'ST' 'STD' 'Social'
 'State' 'Sustainable' 'Unorganized' 'Veterinary' 'AIBFMP' 'Additional'
 'Aquatic' 'Central' 'Centre' 'FY14' 'MOSL' 'NPCA' 'National' 'RGPSA'
 'States' 'GDP FY Limited' 'CST' 'Debt' 'FISCAL' 'FRBM' 'FY17' 'GDP' 'GSDP'
 'GST' 'III' 'INR' 'NSSF' 'OF' 'RBI' 'SHARE' 'State' 'Union' 'Compensat'
 'Compensate' 'FISCAL' 'GST' 'Hazard' 'MOSL' 'NDRF' 'National' 'State'
 'States' 'Union' 'FY15' 'FY16' 'GDP' 'GSDP' 'Haryana' 'FY10' 'FY20' 'GSDP'
 'MOSL' 'UP' 'FY09' 'FY13' 'GDP' 'MOSL' 'MPDelhi' 'UP' 'YoY' 'INR' 'INR25t'
 'ITTotal' 'MOSL' 'MoUs' 'Paper Mills JVL Agro ITC Ltd' 'Conclave' 'GAIL'
 'INR' 'MOSL' 'Maharashtra' 'YoY' 'BDA' 'Construction' 'Greater'
 'Industries' 'MOSL' 'Payment' 'Property' 'SIR' 'State' 'Commission' 'MOSL'
 'AAA' 'Avg' 'BSE' 'Bank' 'Domestic' 'FY12' 'Financial' 'GDP' 'Growth'
 'National' 'Nominal' 'Situtaion' 'Total' 'USDb' 'WPI' 'Avg' 'BSE' 'Bank'
 'CD' 'CP' 'GDP' 'Growth' 'National' 'RBI' 'SBI' 'Total' 'USD' 'USDb' 'WPI'
 'Credit' 'Deposits' 'ECOSCOPE' 'FY08' 'FY09' 'FY10' 'FY12' 'FY15' 'WPI'
 'AAA' 'BSE' 'ECOSCOPE' 'FY02' 'FY14' 'FY15' 'GDP' 'INR' 'LHS' 'RHS' 'USD'
 'USDm' 'Capital Markets Si Pte Limited'
 'For Motilal Oswal Securities Limited'
 'Motilal Oswal Securities International Private Limited'
 'Motilal Oswal Securities Limited'
 'Oswal Capital Markets Singapore Pte Limited'
 'Singapore Motilal Oswal Securities Ltd' 'Acts' 'Advisers' 'Company'
 'Disclosure' 'Exchange' 'FAA' 'FINRA' 'Financial' 'Futures'
 'Institutional' 'Interest' 'International' 'MOSIPL' 'MOSL' 'MOST' 'MOSt'
 'Motilal' 'Mumbai' 'NASD' 'NYSE' 'No' 'Research' 'SEBI' 'SEC' 'Securities'
 'Singapore' 'Suite' 'Unit']"
GC14-4774_2.pdf,[],Others,"['FactSet' 'JPMorgan' 'FactSet' 'JP' 'FactSet' 'JPM' 'FactSet' 'JP'
 'FactSet' 'JP' 'GDP' 'IMF' 'FactSet' 'JP' 'Research' 'Research' 'Research'
 'Research' 'US' 'FactSet' 'JP' 'FactSet' 'JP']"
"Annual Letter to Surefin Investors, March 2011_2.pdf",[],Others,['BCBBB' 'ˇ3ˆ3' 'ˇˆˆ3ˆˆ' 'ˆ' 'ˆ3ˆ' 'ˆ9ˇˇ' 'H9ˆBBC']
GC14-4939_2.pdf,[],Others,"['International' 'Art' 'International' 'Stanford' 'University' 'Economic'
 'GCI' 'GCI' 'Kearney' 'US' 'US' 'AZ' 'CA' 'Cohort' 'Guest' 'NC' 'Network']"
._kotak_reliance.pdf,File not opened!,File not opened!,File not opened!
APOLLOTYRE - KOTAK.pdf,[],Others,"['APTY' 'DAˇ' 'NPWb' 'PSWXbPT' 'PYWT' 'PlTZSPWb' 'SPWb' 'STPa' 'STURVWX'
 'URVWXTVVSTPa' 'UXem' 'XVWO' 'XWXZnTcł' 'ZOXXOP' 'ZnTzR' 'bbORXZOa'
 'bbORXZOaYO' 'bbORXZOaxyNW' 'dTXRTVWX' 'mTPPT' 'mòAttractive' 'pqjhQRPO'
 'ÄðñØ' 'EPS' 'EQUITIES' 'FY2017E' 'KOTAK' 'LM' 'PAT' 'Total'
 'Y163QFY164QFY16' 'YoyQoq' 'aWQS' 'EQUITIES' 'LM' 'MOÄTSQM' 'PBT'
 'Y163QFY164QFY16' 'aWQS' 'ÅÆÇÈÉÊËÌÍÎÏÐÇ' 'ÊËîÍÌÇÐÆ' 'ÊèéÅ' 'ÚÝíÜ' 'êëÓì'
 'EQUITIES' 'KOTAK' 'SPOdT' 'SYT' 'TVe' 'TXZOaS' 'TXbO' 'VZnTbRPPT' 'WT'
 'XZWV' 'fVTP' 'mU' 'nmWYYTX' 'łOYR' 'BUY' 'EQUITIES' 'Old' 'STsOXWZ'
 'TXbO' 'UYWV' 'WXZnTzR' 'XWXRXl' 'fVTP' 'gmnYSX' 'mWYY' 'uTWa' 'EQUITIES'
 'KOTAK' 'aWQS']"
Maybank KE- Inox Leisure -errclub Picture will improve in 2Q-3Q.pdf,['Jigar Shah' 'Vikram Ramalingam'],Others,"['DISCLOSURES' 'EBITDA' 'FOR' 'FY17' 'FY17F' 'FY18' 'FY18F' 'FY19' 'GST'
 'IMPORTANT' 'INOL' 'INR' 'INR14b' 'YoY' 'America' 'EBITDA' 'FY17' 'IND'
 'INOL' 'INRm' 'Jungle' 'MKE' 'Metrics' 'QoQ' 'Total' 'YoY' 'ATP' 'BUY'
 'EBITDA' 'FY16' 'FY17' 'FY17F' 'FY18' 'FY18F' 'FY19' 'GST' 'INOL' 'INR'
 'MKE' 'PBT' 'PVRL' 'QoQ' 'SPH' 'FY FY FY Inox Limited' 'PVR Limited' 'CNK'
 'Cinemark' 'FY17' 'FY17F' 'INO' 'INOL' 'MAJOR' 'MKE' 'PVR' 'PVRL' 'RGC'
 'RoE' 'US' 'Kim Eng Inox Leisure Limited' 'EBITDA' 'FCF' 'FY13' 'FY16'
 'FY17' 'GST' 'IMAX' 'INOL' 'INR' 'INR2b' 'JP' 'LHS' 'RHS' 'ACA' 'ACCA'
 'BII' 'CA' 'CFA' 'CHAI' 'CHINA' 'CPA' 'CURRIMBHOY' 'Consumer' 'ECONOMICS'
 'FRM' 'Gas' 'HONG' 'INDONESIA' 'ISKANDAR' 'Institutional' 'JUNIMAN' 'LEE'
 'LIAW' 'LIEW' 'LORENZO' 'MALAYSIA' 'NGUYEN' 'ONG' 'PHAM' 'PHILIPPINES'
 'Real' 'Regional' 'SINHA' 'SMID' 'STRATEGY' 'TAN' 'THAILAND' 'TRINH'
 'TRUONG' 'Telcos' 'VIETNAM' 'WONG' 'YIN' 'ib.com' 'Alternative'
 'Corporate' 'DISCLAIMERS' 'DISCLOSURES' 'Exchange' 'Financial' 'IOD'
 'Informational' 'MBKET' 'MKE' 'Opinions' 'PROVISION' 'Representatives'
 'Securities' 'Singapore' 'Stock' 'UK' 'US'
 'National Stock Exchange India Limited' 'BAPEPAM' 'Bombay' 'Capital'
 'Category' 'Central' 'Conduct' 'DISCLOSURES' 'Exchange' 'FINRA'
 'Financial' 'Futures' 'Intere' 'KESHK' 'KESI' 'License' 'MKE' 'Minis'
 'Monetary' 'National' 'Organization' 'Paragraph' 'Philippines' 'Reg'
 'SEBI' 'Securities' 'Services' 'State' 'Stock' 'Structured' 'BUY' 'INOL'
 'Ratings' 'SELL' 'Kim Eng Securities India Pvt Ltd'
 'Maybank Kim Eng Research Pte Ltd' 'Maybank Kim Eng Securities Pte Ltd'
 'Vietnam Maybank Kim Eng Securities Limited' 'Bangkok' 'Central'
 'Churchgate' 'Harianto' 'Philippines' 'Rama' 'The' 'U.S.A.' 'UK' 'US']"
Hem-+Berger+Paints+India+Ltd.pdf,[],Others,"['BROKING' 'CMP' 'NSE' 'ˆ' 'ˇ' 'BANK' 'CDSL' 'FORT' 'HEM' 'IST' 'KHATAU'
 'MERCHAN' 'MUMBAI' 'SEBI']"
BoB Capital- Kaveri Seed Company ADD.pdf,[],Others,"['ADD Kaveri Seed Company Ltd' 'ADD' 'BOBCAPSe' 'BT' 'Bank' 'CAGR' 'CMP'
 'EBITDA' 'FY16' 'FY16p' 'FY17' 'Increase' 'KSCL' 'QFY16' 'Revenue'
 'Rs35mn' 'YoY' 'BOBCAPS' 'Bank' 'EBITDA' 'NPM' 'PAT' 'PBT' 'Seed'
 'BOBCAPSe' 'Bank' 'FY14' 'Non' 'PAT' 'PBT' 'Rsmn' 'Seed' 'BOBCAPSe' 'Bank'
 'Extra' 'FY14' 'Rsmn' 'Seed' 'Total' 'BOB Capital Market Ltd'
 'BOB Capital Markets Ltd' 'ADRs' 'BOB' 'Bank' 'CASH' 'Capital'
 'DERIVATIVES' 'Disclaimer' 'FMCG' 'INB011304533' 'INB231304537' 'NSE'
 'SELL' 'Securities' 'Seed' 'UTI']"
